일자|시간|구분,공급량
2019-01-09 13 H,497.0477997127058
2019-01-09 14 H,479.1049902276332
2019-01-09 15 H,450.2719842383546
2019-01-09 16 H,431.9009035521721
2019-01-09 17 H,480.5027806363918
2019-01-09 18 H,533.6557175891078
2019-01-09 19 H,628.8909830640036
2019-01-09 20 H,649.8919093197593
2019-01-09 21 H,657.2334137576523
2019-01-09 22 H,641.6055090097169
2019-01-09 23 H,618.4363513206711
2019-01-09 24 H,554.8457516444464
2019-01-10 01 H,504.012991139769
2019-01-10 02 H,417.8449677946386
2019-01-10 03 H,383.90520893579253
2019-01-10 04 H,409.85977427915515
2019-01-10 05 H,471.1156343271234
2019-01-10 06 H,466.78639365348005
2019-01-10 07 H,522.5171102897496
2019-01-10 08 H,619.9618443851433
2019-01-10 09 H,664.5478724899457
2019-01-10 10 H,640.2739153705977
2019-01-10 11 H,615.6744560317015
2019-01-10 12 H,535.287545773782
2019-01-10 13 H,502.29215606410565
2019-01-10 14 H,481.0083026704179
2019-01-10 15 H,456.87178060374885
2019-01-10 16 H,452.5843424720721
2019-01-10 17 H,486.3620630265182
2019-01-10 18 H,543.8084877106099
2019-01-10 19 H,641.261334469317
2019-01-10 20 H,674.2637352617633
2019-01-10 21 H,675.2962959877201
2019-01-10 22 H,647.7585999361305
2019-01-10 23 H,614.879155874464
2019-01-10 24 H,567.7515279043605
2019-01-11 01 H,515.0205433391391
2019-01-11 02 H,430.82167559813115
2019-01-11 03 H,394.2479685720412
2019-01-11 04 H,422.24210173565626
2019-01-11 05 H,475.5669626455971
2019-01-11 06 H,480.866938016638
2019-01-11 07 H,538.0712833903224
2019-01-11 08 H,645.8791812395326
2019-01-11 09 H,676.7861454000049
2019-01-11 10 H,654.6154980501001
2019-01-11 11 H,624.123179980468
2019-01-11 12 H,543.3345551195135
2019-01-11 13 H,515.3153275801538
2019-01-11 14 H,487.1041706167536
2019-01-11 15 H,460.0594078506821
2019-01-11 16 H,459.72713940116523
2019-01-11 17 H,487.7760371776658
2019-01-11 18 H,548.9293297061047
2019-01-11 19 H,644.4561227381176
2019-01-11 20 H,664.5394906821198
2019-01-11 21 H,659.7637553538696
2019-01-11 22 H,655.2886237180062
2019-01-11 23 H,618.716223970526
2019-01-11 24 H,570.8011043875374
2019-01-12 01 H,496.6733457584651
2019-01-12 02 H,432.7435812406185
2019-01-12 03 H,400.7796219233671
2019-01-12 04 H,426.3079234779698
2019-01-12 05 H,463.11512960748956
2019-01-12 06 H,464.95976980071777
2019-01-12 07 H,497.50533766402896
2019-01-12 08 H,594.9486421518725
2019-01-12 09 H,635.2754375863841
2019-01-12 10 H,634.2157046472514
2019-01-12 11 H,600.2284955684198
2019-01-12 12 H,539.9155478331456
2019-01-12 13 H,490.40673641043213
2019-01-12 14 H,481.20646711443635
2019-01-12 15 H,450.7948006670546
2019-01-12 16 H,446.7121902656355
2019-01-12 17 H,477.15491945262784
2019-01-12 18 H,536.4593162081059
2019-01-12 19 H,614.0271688889995
2019-01-12 20 H,638.8403906218176
2019-01-12 21 H,630.139468419999
2019-01-12 22 H,624.7832319560238
2019-01-12 23 H,570.5706741947243
2019-01-12 24 H,519.0032608105153
2019-01-13 01 H,511.1008629875894
2019-01-13 02 H,453.4576294259891
2019-01-13 03 H,396.5501568390802
2019-01-13 04 H,410.36655169630495
2019-01-13 05 H,451.60060720177086
2019-01-13 06 H,451.5098585322906
2019-01-13 07 H,464.2075551718287
2019-01-13 08 H,537.2318211701198
2019-01-13 09 H,613.1117156711675
2019-01-13 10 H,633.2411242060024
2019-01-13 11 H,608.885693848693
2019-01-13 12 H,518.0856512995214
2019-01-13 13 H,483.89703088713316
2019-01-13 14 H,472.93274258509655
2019-01-13 15 H,454.79021653332677
2019-01-13 16 H,451.3888156460444
2019-01-13 17 H,467.4958382575976
2019-01-13 18 H,523.4275041626728
2019-01-13 19 H,596.6890794266973
2019-01-13 20 H,623.7959664873396
2019-01-13 21 H,615.9465015939124
2019-01-13 22 H,601.1794297104842
2019-01-13 23 H,561.6925976190482
2019-01-13 24 H,506.6866751869891
2019-01-14 01 H,477.2027440456471
2019-01-14 02 H,404.95770982833324
2019-01-14 03 H,381.89345184806194
2019-01-14 04 H,395.6470574798532
2019-01-14 05 H,460.2093666033155
2019-01-14 06 H,460.3752040170673
2019-01-14 07 H,512.7920303607857
2019-01-14 08 H,634.3352203724296
2019-01-14 09 H,652.6419792498989
2019-01-14 10 H,646.6340266334439
2019-01-14 11 H,617.4965798478189
2019-01-14 12 H,535.4040549794101
2019-01-14 13 H,486.8367548783786
2019-01-14 14 H,508.2164373587753
2019-01-14 15 H,453.4864202851252
2019-01-14 16 H,449.89943448625775
2019-01-14 17 H,472.590587638694
2019-01-14 18 H,529.7915199210048
2019-01-14 19 H,623.4080240522708
2019-01-14 20 H,645.9101382253721
2019-01-14 21 H,644.973350107015
2019-01-14 22 H,631.6722529578806
2019-01-14 23 H,590.3583459380279
2019-01-14 24 H,539.7550433836852
2019-01-15 01 H,476.0747859672658
2019-01-15 02 H,401.4650055824379
2019-01-15 03 H,365.44644464965336
2019-01-15 04 H,393.85280599432895
2019-01-15 05 H,446.1055756329253
2019-01-15 06 H,456.19234520105715
2019-01-15 07 H,515.7061945785031
2019-01-15 08 H,631.2913346203424
2019-01-15 09 H,652.8694376468217
2019-01-15 10 H,623.091912672758
2019-01-15 11 H,593.6977918138116
2019-01-15 12 H,523.0258670542028
2019-01-15 13 H,481.51820022235825
2019-01-15 14 H,468.38457684470984
2019-01-15 15 H,416.04474738901035
2019-01-15 16 H,415.06224035110466
2019-01-15 17 H,450.92396897801063
2019-01-15 18 H,512.7388160055706
2019-01-15 19 H,598.8695539175372
2019-01-15 20 H,635.5975638826193
2019-01-15 21 H,634.1166325882053
2019-01-15 22 H,621.97898515842
2019-01-15 23 H,580.6959438811871
2019-01-15 24 H,533.8821090263131
2019-01-16 01 H,472.2335684461034
2019-01-16 02 H,388.81762436303507
2019-01-16 03 H,361.6208011387045
2019-01-16 04 H,382.22538335848077
2019-01-16 05 H,427.40750964677676
2019-01-16 06 H,432.82955025592935
2019-01-16 07 H,490.38952934625485
2019-01-16 08 H,610.6878685797036
2019-01-16 09 H,638.5954944216743
2019-01-16 10 H,613.5369883762376
2019-01-16 11 H,580.9408986801059
2019-01-16 12 H,519.6469207120806
2019-01-16 13 H,483.3331530101009
2019-01-16 14 H,464.1223693112322
2019-01-16 15 H,426.3511489700882
2019-01-16 16 H,419.62587709522234
2019-01-16 17 H,458.05281954053555
2019-01-16 18 H,509.4116873763006
2019-01-16 19 H,587.7430115367255
2019-01-16 20 H,627.2284816533502
2019-01-16 21 H,629.5509092098888
2019-01-16 22 H,618.2538916315355
2019-01-16 23 H,577.9313538803834
2019-01-16 24 H,534.6917125499833
2019-01-17 01 H,473.32351383221436
2019-01-17 02 H,386.55932823651796
2019-01-17 03 H,358.06244743640195
2019-01-17 04 H,382.51095111636096
2019-01-17 05 H,433.0524172083548
2019-01-17 06 H,434.48929392276864
2019-01-17 07 H,483.6136113282234
2019-01-17 08 H,599.2563976577026
2019-01-17 09 H,637.7662333379249
2019-01-17 10 H,615.8292435000095
2019-01-17 11 H,579.1916249396226
2019-01-17 12 H,509.63932718350065
2019-01-17 13 H,477.8071682057107
2019-01-17 14 H,457.52628836503584
2019-01-17 15 H,424.26129134235765
2019-01-17 16 H,411.99266853640813
2019-01-17 17 H,438.9941085809831
2019-01-17 18 H,499.5760970647233
2019-01-17 19 H,586.4901994566314
2019-01-17 20 H,622.3426341446459
2019-01-17 21 H,626.237437576635
2019-01-17 22 H,608.6699574140015
2019-01-17 23 H,566.1200657966154
2019-01-17 24 H,531.7858526346068
2019-01-18 01 H,468.44373911265876
2019-01-18 02 H,387.465222518388
2019-01-18 03 H,351.9630506929073
2019-01-18 04 H,382.51095111636096
2019-01-18 05 H,430.3729967273693
2019-01-18 06 H,433.95062510666565
2019-01-18 07 H,488.94833294768546
2019-01-18 08 H,588.1298552768907
2019-01-18 09 H,632.6298198295455
2019-01-18 10 H,618.9095551000356
2019-01-18 11 H,587.9471840197756
2019-01-18 12 H,519.2529578360658
2019-01-18 13 H,481.1636043444041
2019-01-18 14 H,470.4561460795661
2019-01-18 15 H,428.4719293100404
2019-01-18 16 H,428.1510398087513
2019-01-18 17 H,460.86229352103146
2019-01-18 18 H,520.9115456601832
2019-01-18 19 H,611.2750393761402
2019-01-18 20 H,642.3808549100623
2019-01-18 21 H,645.099631048955
2019-01-18 22 H,627.0358184730428
2019-01-18 23 H,584.5701841614956
2019-01-18 24 H,542.7710780422688
2019-01-19 01 H,464.8144128440339
2019-01-19 02 H,406.9165676520389
2019-01-19 03 H,366.65249076329576
2019-01-19 04 H,389.4876506580397
2019-01-19 05 H,423.9707189849789
2019-01-19 06 H,428.3648060295209
2019-01-19 07 H,463.53248045255435
2019-01-19 08 H,552.9692119747688
2019-01-19 09 H,600.8578115026926
2019-01-19 10 H,596.6081890545291
2019-01-19 11 H,564.9469583409343
2019-01-19 12 H,500.8823135352656
2019-01-19 13 H,463.4291898552379
2019-01-19 14 H,449.750218593268
2019-01-19 15 H,420.15848314109775
2019-01-19 16 H,422.4784118751423
2019-01-19 17 H,449.3577565951471
2019-01-19 18 H,489.49211310334266
2019-01-19 19 H,569.3326099855142
2019-01-19 20 H,605.254073347754
2019-01-19 21 H,598.9510128019133
2019-01-19 22 H,581.3659702912756
2019-01-19 23 H,538.7183963771666
2019-01-19 24 H,500.8975702527479
2019-01-20 01 H,475.9981374875087
2019-01-20 02 H,401.32899040225254
2019-01-20 03 H,367.1230063774417
2019-01-20 04 H,384.9742410105642
2019-01-20 05 H,420.16676191359363
2019-01-20 06 H,423.0368218727115
2019-01-20 07 H,445.99734299450375
2019-01-20 08 H,520.5431232045538
2019-01-20 09 H,592.0685437159009
2019-01-20 10 H,596.6419219670719
2019-01-20 11 H,563.1725208514325
2019-01-20 12 H,495.8019207531579
2019-01-20 13 H,459.05248974054444
2019-01-20 14 H,455.1200346838115
2019-01-20 15 H,429.07133238579365
2019-01-20 16 H,422.2841089037489
2019-01-20 17 H,451.7889206670834
2019-01-20 18 H,491.9107973829377
2019-01-20 19 H,567.5935260005504
2019-01-20 20 H,600.27180883378
2019-01-20 21 H,597.2047023555657
2019-01-20 22 H,569.5585946926129
2019-01-20 23 H,535.6288256457974
2019-01-20 24 H,496.1066716513753
2019-01-21 01 H,460.0331328010184
2019-01-21 02 H,392.7345163197179
2019-01-21 03 H,356.20641038993926
2019-01-21 04 H,386.1039747555199
2019-01-21 05 H,437.8178832284678
2019-01-21 06 H,442.2299869833266
2019-01-21 07 H,499.0966144505636
2019-01-21 08 H,609.0768704720081
2019-01-21 09 H,641.1207190012286
2019-01-21 10 H,633.5599856440384
2019-01-21 11 H,599.5177645553232
2019-01-21 12 H,523.8816250449847
2019-01-21 13 H,489.14825544286685
2019-01-21 14 H,472.90254313682055
2019-01-21 15 H,446.3889784207347
2019-01-21 16 H,429.3302254267948
2019-01-21 17 H,459.98478806917564
2019-01-21 18 H,515.7374510081124
2019-01-21 19 H,605.270701441518
2019-01-21 20 H,633.9296628575617
2019-01-21 21 H,638.5184551357501
2019-01-21 22 H,614.7728678115202
2019-01-21 23 H,578.7112313738922
2019-01-21 24 H,535.9877933569547
2019-01-22 01 H,469.99855038194704
2019-01-22 02 H,397.2406786426727
2019-01-22 03 H,360.71661572737787
2019-01-22 04 H,387.55265076332097
2019-01-22 05 H,442.52856835486165
2019-01-22 06 H,445.91498500250907
2019-01-22 07 H,503.8508296727917
2019-01-22 08 H,623.5966368815095
2019-01-22 09 H,650.1199475571685
2019-01-22 10 H,630.0764583535673
2019-01-22 11 H,587.9471840197756
2019-01-22 12 H,520.2866716134201
2019-01-22 13 H,486.6400473431446
2019-01-22 14 H,477.0771818743208
2019-01-22 15 H,428.8460089710341
2019-01-22 16 H,430.2111057743021
2019-01-22 17 H,470.6549348686155
2019-01-22 18 H,527.6191329500574
2019-01-22 19 H,612.9249213981369
2019-01-22 20 H,644.0090474232583
2019-01-22 21 H,650.9244700457164
2019-01-22 22 H,637.4323260506965
2019-01-22 23 H,606.3285372400483
2019-01-22 24 H,554.8457516444464
2019-01-23 01 H,492.7480617580228
2019-01-23 02 H,410.80818995464534
2019-01-23 03 H,379.9311054212497
2019-01-23 04 H,412.1840745295367
2019-01-23 05 H,468.33753633048786
2019-01-23 06 H,474.2929818754061
2019-01-23 07 H,532.6247469977384
2019-01-23 08 H,651.3171841979027
2019-01-23 09 H,695.1227423969361
2019-01-23 10 H,654.820015922574
2019-01-23 11 H,627.7052349567165
2019-01-23 12 H,542.9713474757662
2019-01-23 13 H,515.5841391013165
2019-01-23 14 H,504.6161774082273
2019-01-23 15 H,472.38249596341734
2019-01-23 16 H,468.7162759343562
2019-01-23 17 H,503.18565236033464
2019-01-23 18 H,547.9928008445745
2019-01-23 19 H,654.0754565841988
2019-01-23 20 H,702.9514208301041
2019-01-23 21 H,704.5090773559054
2019-01-23 22 H,684.9006748501879
2019-01-23 23 H,653.5070924244931
2019-01-23 24 H,603.607472134591
2019-01-24 01 H,780.9689660630509
2019-01-24 02 H,1116.641256446592
2019-01-24 03 H,441.469268749937
2019-01-24 04 H,446.5729927597805
2019-01-24 05 H,498.60414034769815
2019-01-24 06 H,500.42037743589805
2019-01-24 07 H,550.6470196239441
2019-01-24 08 H,660.7361372173057
2019-01-24 09 H,704.6280214898071
2019-01-24 10 H,681.7562332851805
2019-01-24 11 H,653.3636480334608
2019-01-24 12 H,561.1000872603414
2019-01-24 13 H,533.0308373847952
2019-01-24 14 H,522.1946538067401
2019-01-24 15 H,480.8649072583081
2019-01-24 16 H,472.543247948378
2019-01-24 17 H,521.3180784330684
2019-01-24 18 H,569.1235067864035
2019-01-24 19 H,659.1973443404283
2019-01-24 20 H,704.5373772673124
2019-01-24 21 H,705.5699379932696
2019-01-24 22 H,685.9870573993084
2019-01-24 23 H,654.236925836483
2019-01-24 24 H,610.204327551711
2019-01-25 01 H,535.178189642404
2019-01-25 02 H,456.8153137981473
2019-01-25 03 H,408.594097288966
2019-01-25 04 H,447.961882237999
2019-01-25 05 H,508.64674649287423
2019-01-25 06 H,521.4960107097975
2019-01-25 07 H,555.5461385396562
2019-01-25 08 H,657.9107163831243
2019-01-25 09 H,705.3506771034928
2019-01-25 10 H,680.3732596833396
2019-01-25 11 H,658.6335705294393
2019-01-25 12 H,567.0986287459122
2019-01-25 13 H,532.9965695534925
2019-01-25 14 H,525.4579646598734
2019-01-25 15 H,496.18294253688674
2019-01-25 16 H,488.18269440391873
2019-01-25 17 H,523.6360212070182
2019-01-25 18 H,567.4879240089555
2019-01-25 19 H,660.9776407444583
2019-01-25 20 H,690.0326636378728
2019-01-25 21 H,692.4032481318546
2019-01-25 22 H,680.939124589516
2019-01-25 23 H,649.5326388969863
2019-01-25 24 H,602.4178683344962
2019-01-26 01 H,530.1578956154824
2019-01-26 02 H,460.0878317675705
2019-01-26 03 H,418.0099743511912
2019-01-26 04 H,446.1116604515617
2019-01-26 05 H,487.38058098447027
2019-01-26 06 H,484.20591894643167
2019-01-26 07 H,509.8451235554511
2019-01-26 08 H,609.5375674277574
2019-01-26 09 H,668.3837025705677
2019-01-26 10 H,658.6068817521925
2019-01-26 11 H,636.9845478884455
2019-01-26 12 H,566.3134837445939
2019-01-26 13 H,519.6724159098397
2019-01-26 14 H,502.99058621291374
2019-01-26 15 H,475.85776533573903
2019-01-26 16 H,473.0663195274271
2019-01-26 17 H,500.3387275480119
2019-01-26 18 H,544.122405798525
2019-01-26 19 H,632.6693910940737
2019-01-26 20 H,665.0428803284442
2019-01-26 21 H,671.3622387655707
2019-01-26 22 H,636.23479719747
2019-01-26 23 H,594.297231003677
2019-01-26 24 H,542.2958042503875
2019-01-27 01 H,548.9535229986449
2019-01-27 02 H,477.58227381690796
2019-01-27 03 H,414.15399891173166
2019-01-27 04 H,430.526021529512
2019-01-27 05 H,472.51709886429745
2019-01-27 06 H,466.645977106776
2019-01-27 07 H,476.96031170477454
2019-01-27 08 H,561.649531821845
2019-01-27 09 H,651.6125943687371
2019-01-27 10 H,642.99090530548
2019-01-27 11 H,624.7528913158939
2019-01-27 12 H,535.0540711413254
2019-01-27 13 H,501.9908000128305
2019-01-27 14 H,481.2837570293564
2019-01-27 15 H,466.9697060116322
2019-01-27 16 H,457.8574002113817
2019-01-27 17 H,478.29581595836135
2019-01-27 18 H,538.4124556754746
2019-01-27 19 H,614.2285192477616
2019-01-27 20 H,637.6252458131021
2019-01-27 21 H,632.0933805053879
2019-01-27 22 H,624.3931365143646
2019-01-27 23 H,559.1425458702215
2019-01-27 24 H,519.9356878499806
2019-01-28 01 H,480.24740632085025
2019-01-28 02 H,412.800244410107
2019-01-28 03 H,390.0837646026615
2019-01-28 04 H,406.64407904778557
2019-01-28 05 H,457.6539457229319
2019-01-28 06 H,462.87185834311276
2019-01-28 07 H,517.3527868699853
2019-01-28 08 H,642.5734120750367
2019-01-28 09 H,672.2920456592534
2019-01-28 10 H,649.5446375350816
2019-01-28 11 H,610.0875947834342
2019-01-28 12 H,533.2271587655625
2019-01-28 13 H,499.30536307189834
2019-01-28 14 H,487.2867926484775
2019-01-28 15 H,459.30409877871
2019-01-28 16 H,455.8706339084631
2019-01-28 17 H,483.5292955342236
2019-01-28 18 H,543.6025992432425
2019-01-28 19 H,614.3315493540046
2019-01-28 20 H,647.2240481334227
2019-01-28 21 H,653.229332589629
2019-01-28 22 H,628.9217089543242
2019-01-28 23 H,590.3798565991747
2019-01-28 24 H,547.2504705733857
2019-01-29 01 H,490.92772993122867
2019-01-29 02 H,413.3005098418078
2019-01-29 03 H,383.10110264946576
2019-01-29 04 H,405.35892596616003
2019-01-29 05 H,456.93257067045664
2019-01-29 06 H,466.02104020657794
2019-01-29 07 H,539.1721628771385
2019-01-29 08 H,630.9944175387601
2019-01-29 09 H,667.0390850492064
2019-01-29 10 H,626.3706901063589
2019-01-29 11 H,612.7413831858447
2019-01-29 12 H,545.2504694559772
2019-01-29 13 H,514.6334144233172
2019-01-29 14 H,494.8280992029859
2019-01-29 15 H,460.4946244248011
2019-01-29 16 H,449.70860573902456
2019-01-29 17 H,487.88160083676235
2019-01-29 18 H,541.97468553507
2019-01-29 19 H,605.4653184543095
2019-01-29 20 H,642.8384499233539
2019-01-29 21 H,648.2753800993094
2019-01-29 22 H,635.3353621668299
2019-01-29 23 H,589.1858865521942
2019-01-29 24 H,553.3853567713919
2019-01-30 01 H,491.29445417824417
2019-01-30 02 H,407.0985138727658
2019-01-30 03 H,379.4981154762158
2019-01-30 04 H,401.0553490435244
2019-01-30 05 H,442.6347330097427
2019-01-30 06 H,449.02783447501366
2019-01-30 07 H,522.2493171562425
2019-01-30 08 H,589.0325275014958
2019-01-30 09 H,633.1320266075664
2019-01-30 10 H,616.3312545759782
2019-01-30 11 H,605.7834761792207
2019-01-30 12 H,539.672914882187
2019-01-30 13 H,496.336974551256
2019-01-30 14 H,480.58616438119645
2019-01-30 15 H,451.8854729679807
2019-01-30 16 H,438.85866830958173
2019-01-30 17 H,480.07011212037315
2019-01-30 18 H,533.9335909233793
2019-01-30 19 H,595.9295933075587
2019-01-30 20 H,633.6525829583916
2019-01-30 21 H,642.8384499233539
2019-01-30 22 H,620.0456363998006
2019-01-30 23 H,583.5517063000334
2019-01-30 24 H,552.2880052116323
2019-01-31 01 H,487.442187569829
2019-01-31 02 H,410.45021818410663
2019-01-31 03 H,372.41859984386855
2019-01-31 04 H,401.5981867783157
2019-01-31 05 H,447.98618620356126
2019-01-31 06 H,455.7473180025214
2019-01-31 07 H,509.2859199010805
2019-01-31 08 H,609.3542932965955
2019-01-31 09 H,652.5699458235991
2019-01-31 10 H,625.4777706361677
2019-01-31 11 H,599.401303385724
2019-01-31 12 H,525.4578047614673
2019-01-31 13 H,487.28641384905416
2019-01-31 14 H,470.57405756734784
2019-01-31 15 H,430.6915867341581
2019-01-31 16 H,424.5845697246817
2019-01-31 17 H,459.74185110976777
2019-01-31 18 H,520.8708663919507
2019-01-31 19 H,598.7202664063043
2019-01-31 20 H,628.2822242158271
2019-01-31 21 H,630.8191576317001
2019-01-31 22 H,605.7313127569129
2019-01-31 23 H,575.6294585539035
2019-01-31 24 H,546.8904742980434
2019-02-01 01 H,461.1764977658574
2019-02-01 02 H,385.93302963279535
2019-02-01 03 H,361.18219843341507
2019-02-01 04 H,380.1766248188912
2019-02-01 05 H,425.8479179123491
2019-02-01 06 H,431.81891655901916
2019-02-01 07 H,491.3037642054991
2019-02-01 08 H,606.4719181019217
2019-02-01 09 H,614.7900063658201
2019-02-01 10 H,594.7255178250308
2019-02-01 11 H,557.9371158676284
2019-02-01 12 H,505.07653470262113
2019-02-01 13 H,465.7779723350784
2019-02-01 14 H,451.5291240758637
2019-02-01 15 H,415.0970032421343
2019-02-01 16 H,403.8570478128655
2019-02-01 17 H,431.4313087490063
2019-02-01 18 H,475.5399761778847
2019-02-01 19 H,556.6661783126798
2019-02-01 20 H,611.5335902440061
2019-02-01 21 H,617.1375064570772
2019-02-01 22 H,606.937399593771
2019-02-01 23 H,542.7483070808358
2019-02-01 24 H,508.6438607489301
2019-02-02 01 H,455.51135248771993
2019-02-02 02 H,387.28063247417936
2019-02-02 03 H,358.62314911514346
2019-02-02 04 H,376.9627466118246
2019-02-02 05 H,427.4980443608691
2019-02-02 06 H,425.71803485114526
2019-02-02 07 H,453.06334273078096
2019-02-02 08 H,542.458307137395
2019-02-02 09 H,593.5285213898713
2019-02-02 10 H,575.1978644760994
2019-02-02 11 H,558.577323522714
2019-02-02 12 H,487.5416636223191
2019-02-02 13 H,456.0531450888808
2019-02-02 14 H,438.5524334199817
2019-02-02 15 H,397.4577235179265
2019-02-02 16 H,394.4395299127109
2019-02-02 17 H,421.9608751175356
2019-02-02 18 H,456.4945697122147
2019-02-02 19 H,533.6951214389218
2019-02-02 20 H,577.8060835628302
2019-02-02 21 H,567.970995231728
2019-02-02 22 H,554.5682112733944
2019-02-02 23 H,503.9641415939376
2019-02-02 24 H,478.4563598979564
2019-02-03 01 H,445.43003874589175
2019-02-03 02 H,384.8093285374399
2019-02-03 03 H,357.2364634553286
2019-02-03 04 H,376.3571519078035
2019-02-03 05 H,416.53194347406355
2019-02-03 06 H,419.31893694697
2019-02-03 07 H,452.39057298627176
2019-02-03 08 H,517.4099621940219
2019-02-03 09 H,584.5926122703524
2019-02-03 10 H,602.5361831699104
2019-02-03 11 H,562.33922988146
2019-02-03 12 H,482.3989031153093
2019-02-03 13 H,449.40968608701064
2019-02-03 14 H,443.0408211433894
2019-02-03 15 H,422.30957610600785
2019-02-03 16 H,421.0942246165734
2019-02-03 17 H,439.1847451391435
2019-02-03 18 H,486.39511609676845
2019-02-03 19 H,586.4576397193018
2019-02-03 20 H,613.7929173567949
2019-02-03 21 H,616.1739344635791
2019-02-03 22 H,570.5227451702153
2019-02-03 23 H,538.4277175561284
2019-02-03 24 H,490.6205225109633
2019-02-04 01 H,445.89322006602174
2019-02-04 02 H,393.6538736787759
2019-02-04 03 H,379.0375093708742
2019-02-04 04 H,392.3214296181243
2019-02-04 05 H,443.64891472737156
2019-02-04 06 H,442.29673459329365
2019-02-04 07 H,488.89500488768374
2019-02-04 08 H,595.5981923463952
2019-02-04 09 H,624.8561312749039
2019-02-04 10 H,607.3700530868244
2019-02-04 11 H,579.7893570662313
2019-02-04 12 H,497.5586254590145
2019-02-04 13 H,463.1506721641838
2019-02-04 14 H,450.5864624281866
2019-02-04 15 H,431.51484460551274
2019-02-04 16 H,416.99548180312934
2019-02-04 17 H,440.16779436445734
2019-02-04 18 H,496.3478889685176
2019-02-04 19 H,593.8561855206987
2019-02-04 20 H,622.0649523987377
2019-02-04 21 H,624.00065502578
2019-02-04 22 H,611.2381662551234
2019-02-04 23 H,557.8958375913687
2019-02-04 24 H,510.86239448070296
2019-02-05 01 H,454.2390128918972
2019-02-05 02 H,400.7075343355876
2019-02-05 03 H,369.1132118659961
2019-02-05 04 H,398.1983377482878
2019-02-05 05 H,442.1136839508627
2019-02-05 06 H,442.28650046984615
2019-02-05 07 H,497.71543189645985
2019-02-05 08 H,616.912996812373
2019-02-05 09 H,629.1827323971078
2019-02-05 10 H,605.0382098722255
2019-02-05 11 H,586.5908643049125
2019-02-05 12 H,497.2957534471678
2019-02-05 13 H,472.51601465880975
2019-02-05 14 H,446.8376545311261
2019-02-05 15 H,435.78284669775996
2019-02-05 16 H,423.18550726632395
2019-02-05 17 H,446.25862130845053
2019-02-05 18 H,494.4371518457365
2019-02-05 19 H,584.8401231071492
2019-02-05 20 H,626.9912485748434
2019-02-05 21 H,633.095292787744
2019-02-05 22 H,628.8727029108263
2019-02-05 23 H,589.49021473239
2019-02-05 24 H,528.4132686496472
2019-02-06 01 H,475.28884544909283
2019-02-06 02 H,402.3078251713395
2019-02-06 03 H,391.5262582361631
2019-02-06 04 H,407.0429760026901
2019-02-06 05 H,445.3783240190767
2019-02-06 06 H,444.2728625280199
2019-02-06 07 H,504.0813652354682
2019-02-06 08 H,625.3127812270775
2019-02-06 09 H,632.1470278706508
2019-02-06 10 H,605.6968647067544
2019-02-06 11 H,580.6182276987981
2019-02-06 12 H,498.4519107689756
2019-02-06 13 H,467.3916918071278
2019-02-06 14 H,442.5569290692243
2019-02-06 15 H,434.4419987838142
2019-02-06 16 H,413.958427314355
2019-02-06 17 H,446.25862130845053
2019-02-06 18 H,487.36458832221496
2019-02-06 19 H,583.9212956414051
2019-02-06 20 H,633.944774997936
2019-02-06 21 H,631.8270717548018
2019-02-06 22 H,628.1929651946276
2019-02-06 23 H,587.4939023911907
2019-02-06 24 H,529.5777107572475
2019-02-07 01 H,494.0452673692544
2019-02-07 02 H,405.20703985878373
2019-02-07 03 H,381.44249334724395
2019-02-07 04 H,397.9017806864032
2019-02-07 05 H,459.76303581424725
2019-02-07 06 H,459.5164839813608
2019-02-07 07 H,519.8124260172411
2019-02-07 08 H,649.3123802625653
2019-02-07 09 H,678.868667253752
2019-02-07 10 H,639.2900771094895
2019-02-07 11 H,607.7720136142053
2019-02-07 12 H,523.4276869577839
2019-02-07 13 H,491.365471538967
2019-02-07 14 H,464.638150600324
2019-02-07 15 H,451.1281608446534
2019-02-07 16 H,438.32495823119746
2019-02-07 17 H,462.33499831446153
2019-02-07 18 H,512.2155456102223
2019-02-07 19 H,603.9333114753424
2019-02-07 20 H,649.1758572972016
2019-02-07 21 H,652.9917002433772
2019-02-07 22 H,638.6685540286303
2019-02-07 23 H,606.1029807437995
2019-02-07 24 H,536.7773625922069
2019-02-08 01 H,496.4614149843077
2019-02-08 02 H,419.91420468691774
2019-02-08 03 H,380.13826459241267
2019-02-08 04 H,411.635375309064
2019-02-08 05 H,463.27417196549334
2019-02-08 06 H,463.2768700874975
2019-02-08 07 H,519.0727517088611
2019-02-08 08 H,635.4724679055104
2019-02-08 09 H,664.2348188608146
2019-02-08 10 H,637.982369364491
2019-02-08 11 H,599.0760299023501
2019-02-08 12 H,513.6941948221696
2019-02-08 13 H,484.0454422998283
2019-02-08 14 H,467.02326558434146
2019-02-08 15 H,447.8121034238705
2019-02-08 16 H,441.2881585150452
2019-02-08 17 H,462.63351254288534
2019-02-08 18 H,491.5187741514894
2019-02-08 19 H,587.5755672632538
2019-02-08 20 H,641.717072518101
2019-02-08 21 H,641.717072518101
2019-02-08 22 H,619.7347406461602
2019-02-08 23 H,572.4945895496777
2019-02-08 24 H,519.7147711555012
2019-02-09 01 H,463.40528785172097
2019-02-09 02 H,396.83456778453746
2019-02-09 03 H,371.915477000765
2019-02-09 04 H,387.0468272716659
2019-02-09 05 H,435.71411806818526
2019-02-09 06 H,434.3732701542393
2019-02-09 07 H,459.6407192328157
